Date,Open,Close,Volume,gap,upDown
2020-10-14,449.779999,461.299988,47879700,2.56,1
2020-10-15,450.309998,448.880005,35672400,-0.31,0
2020-10-16,454.440002,439.670013,32775900,-3.25,-1
2020-10-19,446.23999,430.829987,36287800,-3.45,-1
2020-10-20,431.75,421.940002,31656300,-2.27,-1
2020-10-21,422.700012,422.640015,32370500,-0.01,0
2020-10-22,441.920013,425.790009,39993200,-3.64,-1
2020-10-23,421.839996,420.630005,33717000,-0.28,0
2020-10-26,411.630005,420.279999,28239200,2.1,1
2020-10-27,423.76001,424.679993,22686500,0.21,0
2020-10-28,416.480011,406.019989,25451400,-2.51,-1
2020-10-29,409.959991,410.829987,22655300,0.21,0
2020-10-30,406.899994,388.040009,42511300,-4.63,-1
2020-11-02,394.0,400.51001,29021100,1.65,1
2020-11-03,409.730011,423.899994,34351700,3.45,1
2020-11-04,430.619995,420.980011,32143100,-2.23,-1
2020-11-05,428.299988,438.089996,28414500,2.28,1
2020-11-06,436.100006,429.950012,21706000,-1.41,-1
2020-11-09,439.5,421.26001,34833000,-4.15,-1
2020-11-10,420.089996,410.359985,30284200,-2.31,-1
2020-11-11,416.450012,417.130005,17357700,0.16,0
2020-11-12,415.049988,411.76001,19855100,-0.79,0
2020-11-13,410.850006,408.5,19771100,-0.57,0
2020-11-16,408.929993,408.089996,26838600,-0.2,0
2020-11-17,460.170013,441.609985,61188300,-4.03,-1
2020-11-18,448.350006,486.640015,78044000,8.54,1
2020-11-19,492.0,499.269989,62475300,1.47,1
2020-11-20,497.98999,489.609985,32911900,-1.68,-1
2020-11-23,503.5,521.849976,50260300,3.64,1
2020-11-24,540.400024,555.380005,53648500,2.77,1
2020-11-25,550.059998,574.0,48930200,4.35,1
2020-11-27,581.159973,585.76001,37561100,0.79,0
2020-11-30,602.210022,567.599976,63003100,-5.74,-1
2020-12-01,597.590027,584.76001,40103500,-2.14,-1
2020-12-02,556.440002,568.820007,47775700,2.22,1
2020-12-03,590.02002,593.380005,42552000,0.56,0
2020-12-04,591.01001,599.039978,29401300,1.35,1
2020-12-07,604.919983,641.76001,56309700,6.09,1
2020-12-08,625.51001,649.880005,64265000,3.89,1
2020-12-09,653.690002,604.47998,71291200,-7.52,-1
2020-12-10,574.369995,627.070007,67083200,9.17,1
2020-12-11,615.01001,609.98999,46475000,-0.81,0
2020-12-14,619.0,639.830017,52040600,3.36,1
2020-12-15,643.280029,633.25,45071500,-1.55,-1
2020-12-16,628.22998,622.77002,42095800,-0.86,0
2020-12-17,628.190002,655.900024,56270100,4.41,1
2020-12-18,668.900024,695.0,222126200,3.9,1
2020-12-21,666.23999,649.859985,58045300,-2.45,-1
2020-12-22,648.0,640.340027,51716000,-1.18,-1
2020-12-23,632.200012,645.97998,33173000,2.17,1
2020-12-24,642.98999,661.77002,22865600,2.92,1
2020-12-28,674.51001,663.690002,32278600,-1.6,-1
2020-12-29,661.0,665.98999,22910800,0.75,0
2020-12-30,672.0,694.780029,42846000,3.38,1
2020-12-31,699.98999,705.669983,49649900,0.81,0
2021-01-04,719.460022,729.77002,48638200,1.43,1
2021-01-05,723.659973,735.109985,32245200,1.58,1
2021-01-06,758.48999,755.97998,44700000,-0.33,0
2021-01-07,777.630005,816.039978,51498900,4.93,1
2021-01-08,856.0,880.02002,75055500,2.8,1
2021-01-11,849.400024,811.190002,59301600,-4.49,-1
2021-01-12,831.0,849.440002,46270700,2.21,1
2021-01-13,852.76001,854.409973,33312500,0.19,0
2021-01-14,843.390015,845.0,31266300,0.19,0
2021-01-15,852.0,826.159973,38777600,-3.03,-1
2021-01-19,837.799988,844.549988,25367000,0.8,0
2021-01-20,858.73999,850.450012,25665900,-0.96,0
2021-01-21,855.0,844.98999,20521100,-1.17,-1
2021-01-22,834.309998,846.640015,20066500,1.47,1
2021-01-25,855.0,880.799988,41173400,3.01,1
2021-01-26,891.380005,883.090027,23131600,-0.93,0
2021-01-27,870.349976,864.159973,27334000,-0.71,0
2021-01-28,820.0,835.429993,26378000,1.88,1
2021-01-29,830.0,793.530029,34990800,-4.39,-1
2021-02-01,814.289978,839.809998,25391400,3.13,1
2021-02-02,844.679993,872.789978,24346200,3.32,1
2021-02-03,877.02002,854.690002,18343500,-2.54,-1
2021-02-04,855.0,849.98999,15812700,-0.58,0
2021-02-05,845.0,852.22998,18566600,0.85,0
2021-02-08,869.669983,863.419983,20161700,-0.71,0
2021-02-09,855.119995,849.460022,15157700,-0.66,0
2021-02-10,843.640015,804.820007,36216100,-4.6,-1
2021-02-11,812.440002,811.659973,21622800,-0.09,0
2021-02-12,801.26001,816.119995,23768300,1.85,1
2021-02-16,818.0,796.219971,19802300,-2.66,-1
2021-02-17,779.090027,798.150024,25996500,2.44,1
2021-02-18,780.900024,787.380005,17957100,0.82,0
2021-02-19,795.0,781.299988,18958300,-1.72,-1
2021-02-22,762.640015,714.5,37269700,-6.31,-1
2021-02-23,662.130005,698.840027,66606900,5.54,1
2021-02-24,711.849976,742.02002,36767000,4.23,1
2021-02-25,726.150024,682.219971,39023900,-6.04,-1
2021-02-26,700.0,675.5,41089200,-3.5,-1
2021-03-01,690.109985,718.429993,27136200,4.1,1
2021-03-02,718.280029,686.440002,23732200,-4.43,-1
2021-03-03,687.98999,653.200012,30208000,-5.05,-1
2021-03-04,655.799988,621.440002,65919500,-5.23,-1
2021-03-05,626.059998,597.950012,89396500,-4.48,-1
2021-03-08,600.549988,563.0,51787000,-6.25,-1
2021-03-09,608.179993,673.580017,67523300,10.75,1
2021-03-10,700.299988,668.059998,60605700,-4.6,-1
2021-03-11,699.400024,699.599976,36253900,0.02,0
2021-03-12,670.0,693.72998,33583800,3.54,1
2021-03-15,694.090027,707.940002,29335600,1.99,1
2021-03-16,703.349976,676.880005,32195700,-3.76,-1
2021-03-17,656.869995,701.809998,40372500,6.84,1
2021-03-18,684.289978,653.159973,33224800,-4.54,-1
2021-03-19,646.599976,654.869995,42894000,1.27,1
2021-03-22,684.590027,670.0,39512200,-2.13,-1
2021-03-23,675.77002,662.159973,30491900,-2.01,-1
2021-03-24,667.909973,630.27002,33795200,-5.63,-1
2021-03-25,613.0,640.390015,39224900,4.46,1
2021-03-26,641.869995,618.710022,33852800,-3.6,-1
2021-03-29,615.640015,611.289978,28637000,-0.7,0
2021-03-30,601.75,635.619995,39432400,5.62,1
2021-03-31,646.619995,667.929993,33337300,3.29,1
2021-04-01,688.369995,661.75,35298400,-3.86,-1
2021-04-05,707.710022,691.049988,41842800,-2.35,-1
2021-04-06,690.299988,691.619995,28271800,0.19,0
2021-04-07,687.0,670.969971,26309400,-2.33,-1
2021-04-08,677.380005,683.799988,23924300,0.94,0
2021-04-09,677.77002,677.02002,21437100,-0.11,0
2021-04-12,685.700012,701.97998,29135700,2.37,1
2021-04-13,712.700012,762.320007,44652800,6.96,1
2021-04-14,770.700012,732.22998,49017400,-4.99,-1
2021-04-15,743.099976,738.849976,27848900,-0.57,0
2021-04-16,728.650024,739.780029,27979500,1.52,1
2021-04-19,719.599976,714.630005,39686200,-0.69,0
2021-04-20,717.419983,718.98999,35609000,0.21,0
2021-04-21,704.77002,744.119995,31215500,5.58,1
2021-04-22,741.5,719.690002,35590300,-2.94,-1
2021-04-23,719.799988,729.400024,28370000,1.33,1
2021-04-26,741.0,738.200012,31038500,-0.37,0
2021-04-27,717.960022,704.73999,29437000,-1.84,-1
2021-04-28,696.409973,694.400024,22271000,-0.28,0
2021-04-29,699.51001,677.0,28845400,-3.21,-1
2021-04-30,667.590027,709.440002,40758700,6.26,1
2021-05-03,703.799988,684.900024,27043100,-2.68,-1
2021-05-04,678.940002,673.599976,29739300,-0.78,0
2021-05-05,681.059998,670.940002,21901900,-1.48,-1
2021-05-06,680.76001,663.539978,27784600,-2.52,-1
2021-05-07,665.799988,672.369995,23469200,0.98,0
2021-05-10,664.900024,629.039978,31392400,-5.39,-1
2021-05-11,599.23999,617.200012,46503900,2.99,1
2021-05-12,602.48999,589.890015,33823600,-2.09,-1
2021-05-13,601.539978,571.690002,44184900,-4.96,-1
2021-05-14,583.409973,589.73999,33370900,1.08,1
2021-05-17,575.549988,576.830017,32390400,0.22,0
2021-05-18,568.0,577.869995,36830600,1.73,1
2021-05-19,552.549988,563.460022,39578400,1.97,1
2021-05-20,575.0,586.780029,30821100,2.04,1
2021-05-21,596.109985,580.880005,26030600,-2.55,-1
2021-05-24,581.599976,606.440002,34558100,4.27,1
2021-05-25,607.309998,604.690002,28005900,-0.43,0
2021-05-26,607.559998,619.130005,28639300,1.9,1
2021-05-27,620.23999,630.849976,26370600,1.71,1
2021-05-28,628.5,625.219971,22737000,-0.52,0
2021-06-01,627.799988,623.900024,18084900,-0.62,0
2021-06-02,620.130005,605.119995,23302800,-2.42,-1
2021-06-03,601.799988,572.840027,30111900,-4.81,-1
2021-06-04,579.710022,599.049988,24036900,3.33,1
2021-06-07,591.830017,605.130005,22543700,2.24,1
2021-06-08,623.01001,603.590027,26053400,-3.11,-1
2021-06-09,602.169983,598.780029,16584600,-0.56,0
2021-06-10,603.880005,610.119995,23919600,1.03,1
2021-06-11,610.22998,609.890015,16205300,-0.05,0
2021-06-14,612.22998,617.690002,20424000,0.89,0
2021-06-15,616.690002,599.359985,17764100,-2.81,-1
2021-06-16,597.539978,604.869995,22144100,1.22,1
2021-06-17,601.890015,616.599976,22701400,2.44,1
2021-06-18,613.369995,623.309998,24560900,1.62,1
2021-06-21,624.47998,620.830017,24812700,-0.58,0
2021-06-22,618.25,623.710022,19158900,0.88,0
2021-06-23,632.0,656.570007,31099200,3.88,1
2021-06-24,674.98999,679.820007,45982400,0.71,0
2021-06-25,689.580017,671.869995,32496700,-2.56,-1
2021-06-28,671.640015,688.719971,21628200,2.54,1
2021-06-29,684.650024,680.76001,17381300,-0.56,0
2021-06-30,679.77002,679.700012,18924900,-0.01,0
2021-07-01,683.919983,677.919983,18634500,-0.87,0
2021-07-02,678.97998,678.900024,27054500,-0.01,0
2021-07-06,681.710022,659.580017,23284500,-3.24,-1
2021-07-07,664.27002,644.650024,18792000,-2.95,-1
2021-07-08,628.369995,652.809998,22773300,3.88,1
2021-07-09,653.179993,656.950012,18140500,0.57,0
2021-07-12,662.200012,685.700012,25927000,3.54,1
2021-07-13,686.320007,668.539978,20966100,-2.59,-1
2021-07-14,670.75,653.380005,21641200,-2.58,-1
2021-07-15,658.390015,650.599976,20209600,-1.18,-1
2021-07-16,654.679993,644.219971,16371000,-1.59,-1
2021-07-19,629.890015,646.219971,21297100,2.59,1
2021-07-20,651.98999,660.5,15487100,1.3,1
2021-07-21,659.609985,655.289978,13953300,-0.65,0
2021-07-22,656.440002,649.26001,15105700,-1.09,-1
2021-07-23,646.359985,643.380005,14604900,-0.46,0
2021-07-26,650.969971,657.619995,25336600,1.02,1
2021-07-27,663.400024,644.780029,32813300,-2.8,-1
2021-07-28,647.0,646.97998,16006600,0.0,0
2021-07-29,649.789978,677.349976,30394600,4.24,1
2021-07-30,671.76001,687.200012,29656400,2.29,1
2021-08-02,700.0,709.669983,33615800,1.38,1
2021-08-03,719.0,709.73999,21620300,-1.28,-1
2021-08-04,711.0,710.919983,17002600,-0.01,0
2021-08-05,716.0,714.630005,12919600,-0.19,0
2021-08-06,711.900024,699.099976,15623000,-1.79,-1
2021-08-09,710.169983,713.76001,14715300,0.5,0
2021-08-10,713.98999,709.98999,13432300,-0.56,0
2021-08-11,712.710022,707.820007,9800600,-0.68,0
2021-08-12,706.340027,722.25,17459100,2.25,1
2021-08-13,723.710022,717.169983,16731500,-0.9,0
2021-08-16,705.070007,686.169983,22677400,-2.68,-1
2021-08-17,672.659973,665.710022,23721300,-1.03,-1
2021-08-18,669.75,688.98999,20349400,2.87,1
2021-08-19,678.210022,673.469971,14313500,-0.69,0
2021-08-20,682.849976,680.26001,14841900,-0.37,0
2021-08-23,685.440002,706.299988,20264900,3.04,1
2021-08-24,710.679993,708.48999,13083100,-0.3,0
2021-08-25,707.030029,711.200012,12645600,0.58,0
2021-08-26,708.309998,701.159973,13214300,-1.0,-1
2021-08-27,705.0,711.919983,13833800,0.98,0
2021-08-30,714.719971,730.909973,18604200,2.26,1
2021-08-31,733.0,735.719971,20855400,0.37,0
2021-09-01,734.080017,734.090027,13204300,0.0,0
2021-09-02,734.5,732.390015,12777300,-0.28,0
2021-09-03,732.25,733.570007,15246100,0.18,0
2021-09-07,740.0,752.919983,20039800,1.74,1
2021-09-08,761.580017,753.869995,18793000,-1.01,-1
2021-09-09,753.409973,754.859985,14077700,0.19,0
2021-09-10,759.599976,736.27002,15184200,-3.07,-1
2021-09-13,740.210022,743.0,22952500,0.37,0
2021-09-14,742.570007,744.48999,18524900,0.25,0
2021-09-15,745.0,755.830017,15357700,1.45,1
2021-09-16,752.830017,756.98999,13923400,0.55,0
2021-09-17,757.150024,759.48999,28204200,0.3,0
2021-09-20,734.559998,730.169983,24757700,-0.59,0
2021-09-21,734.789978,739.380005,16330700,0.62,0
2021-09-22,743.530029,751.940002,15126300,1.13,1
2021-09-23,755.0,753.640015,11947500,-0.18,0
2021-09-24,745.890015,774.390015,21373000,3.82,1
2021-09-27,773.119995,791.359985,28070700,2.35,1
2021-09-28,787.200012,777.559998,25381400,-1.22,-1
2021-09-29,779.799988,781.309998,20942900,0.19,0
2021-09-30,781.0,775.47998,17956000,-0.7,0
2021-10-01,778.400024,775.219971,17031400,-0.4,0
2021-10-04,796.5,781.530029,30483300,-1.87,-1
2021-10-05,784.799988,780.590027,18432600,-0.53,0
2021-10-06,776.200012,782.75,14632800,0.84,0
2021-10-07,785.460022,793.609985,19195800,1.03,1
2021-10-08,796.210022,785.48999,16738600,-1.34,-1
2021-10-11,787.650024,791.940002,14200300,0.54,0
2021-10-12,800.929993,805.719971,22020000,0.59,0
2021-10-13,810.469971,811.080017,14120100,0.07,0
2021-10-14,815.48999,818.320007,12247200,0.34,0
2021-10-15,823.73999,843.030029,18924600,2.34,1
2021-10-18,851.789978,870.109985,24207200,2.15,1
2021-10-19,877.530029,864.27002,17381100,-1.51,-1
2021-10-20,865.349976,865.799988,14032100,0.05,0
2021-10-21,856.0,894.0,31481500,4.43,1
2021-10-22,895.5,909.679993,22880800,1.58,1
2021-10-25,950.530029,1024.859985,62852100,7.81,1
2021-10-26,1024.689941,1018.429993,62415000,-0.61,0
2021-10-27,1039.660034,1037.859985,38526500,-0.17,0
2021-10-28,1068.310059,1077.040039,27213200,0.81,0
2021-10-29,1081.859985,1114.0,29918400,2.97,1
2021-11-01,1145.0,1208.589966,56048700,5.55,1
2021-11-02,1159.359985,1172.0,42737800,1.09,1
2021-11-03,1177.329956,1213.859985,34628500,3.1,1
2021-11-04,1234.410034,1229.910034,25397400,-0.36,0
2021-11-05,1228.0,1222.089966,21628800,-0.48,0
2021-11-08,1149.790039,1162.939941,33445700,1.14,1
2021-11-09,1173.599976,1023.5,59105800,-12.78,-1
2021-11-10,1010.409973,1067.949951,42802700,5.69,1
2021-11-11,1102.77002,1063.51001,22396600,-3.56,-1
2021-11-12,1047.5,1033.420044,25573100,-1.34,-1
2021-11-15,1017.630005,1013.390015,34775600,-0.41,0
2021-11-16,1003.309998,1054.72998,26542400,5.12,1
2021-11-17,1063.51001,1089.01001,31445400,2.39,1
2021-11-18,1106.550049,1096.380005,20898900,-0.91,0
2021-11-19,1098.869995,1137.060059,21642300,3.47,1
2021-11-22,1162.329956,1156.869995,33072500,-0.46,0
2021-11-23,1167.51001,1109.030029,36171700,-5.0,-1
2021-11-24,1080.390015,1116.0,22560200,3.29,1
2021-11-26,1099.469971,1081.920044,11680900,-1.59,-1
2021-11-29,1100.98999,1136.98999,19464500,3.26,1
2021-11-30,1144.369995,1144.76001,27092000,0.03,0
2021-12-01,1160.699951,1095.0,22816800,-5.66,-1
2021-12-02,1099.060059,1084.599976,24371600,-1.31,-1
2021-12-03,1084.790039,1014.969971,30774000,-6.43,-1
2021-12-06,1001.51001,1009.01001,27221000,0.74,0
2021-12-07,1044.199951,1051.75,18694900,0.72,0
2021-12-08,1052.709961,1068.959961,13968800,1.54,1
2021-12-09,1060.640015,1003.799988,19812800,-5.35,-1
2021-12-10,1008.75,1017.030029,19888100,0.82,0
2021-12-13,1001.090027,966.409973,26198500,-3.46,-1
2021-12-14,945.0,958.51001,23602100,1.42,1
2021-12-15,953.210022,975.98999,25056400,2.38,1
2021-12-16,994.5,926.919983,27590500,-6.79,-1
2021-12-17,914.77002,932.570007,33479100,1.94,1
2021-12-20,910.700012,899.940002,18826700,-1.18,-1
2021-12-21,916.869995,938.530029,23839300,2.36,1
2021-12-22,965.659973,1008.869995,31211400,4.47,1
2021-12-23,1006.799988,1067.0,30904400,5.97,1
2021-12-27,1073.670044,1093.939941,23715300,1.88,1
2021-12-28,1109.48999,1088.469971,20108000,-1.89,-1
2021-12-29,1098.640015,1086.189941,18718000,-1.13,-1
2021-12-30,1061.329956,1070.339966,15680300,0.84,0
2021-12-31,1073.439941,1056.780029,13577900,-1.55,-1
2022-01-03,1147.75,1199.780029,34643800,4.53,1
2022-01-04,1189.550049,1149.589966,33416100,-3.35,-1
2022-01-05,1146.650024,1088.119995,26706600,-5.1,-1
2022-01-06,1077.0,1064.699951,30112200,-1.14,-1
2022-01-07,1080.369995,1026.959961,28054900,-4.94,-1
2022-01-10,1000.0,1058.119995,30605000,5.81,1
2022-01-11,1053.670044,1064.400024,22021100,1.01,1
2022-01-12,1078.849976,1106.219971,27913000,2.53,1
2022-01-13,1109.069946,1031.560059,32403300,-6.98,-1
2022-01-14,1019.880005,1049.609985,24308100,2.91,1
2022-01-18,1026.609985,1030.51001,22247800,0.37,0
2022-01-19,1041.709961,995.650024,25147500,-4.42,-1
2022-01-20,1009.72998,996.27002,23496200,-1.33,-1
2022-01-21,996.340027,943.900024,34472000,-5.26,-1
2022-01-24,904.76001,930.0,50521900,2.78,1
2022-01-25,914.200012,918.400024,28865300,0.45,0
2022-01-26,952.429993,937.409973,34955800,-1.57,-1
2022-01-27,933.359985,829.099976,49036500,-11.17,-1
2022-01-28,831.559998,846.349976,44929700,1.77,1
2022-01-31,872.710022,936.719971,34812000,7.33,1
2022-02-01,935.210022,931.25,24379400,-0.42,0
2022-02-02,928.179993,905.659973,22264300,-2.42,-1
2022-02-03,882.0,891.140015,26285200,1.03,1
2022-02-04,897.219971,923.320007,24541800,2.9,1
2022-02-07,923.789978,907.340027,20331500,-1.78,-1
2022-02-08,905.530029,922.0,16909700,1.81,1
2022-02-09,935.0,932.0,17419800,-0.32,0
2022-02-10,908.369995,904.549988,22042300,-0.42,0
2022-02-11,909.630005,860.0,26548600,-5.45,-1
2022-02-14,861.570007,875.76001,22585500,1.64,1
2022-02-15,900.0,922.429993,19095400,2.49,1
2022-02-16,914.049988,923.390015,17098100,1.02,1
2022-02-17,913.26001,876.349976,18392800,-4.04,-1
2022-02-18,886.0,856.97998,22833900,-3.27,-1
2022-02-22,834.130005,821.530029,27762700,-1.51,-1
2022-02-23,830.429993,764.039978,31752300,-7.99,-1
2022-02-24,700.390015,800.77002,45107400,14.33,1
2022-02-25,809.22998,809.869995,25355900,0.07,0
2022-02-28,815.01001,870.429993,33002300,6.79,1
2022-03-01,869.679993,864.369995,24922300,-0.61,0
2022-03-02,872.130005,879.890015,24881100,0.88,0
2022-03-03,878.77002,839.289978,20541200,-4.49,-1
2022-03-04,849.099976,838.289978,22333200,-1.27,-1
2022-03-07,856.299988,804.580017,24164700,-6.03,-1
2022-03-08,795.530029,824.400024,26799700,3.62,1
2022-03-09,839.47998,858.969971,19728000,2.32,1
2022-03-10,851.450012,838.299988,19549500,-1.54,-1
2022-03-11,840.200012,795.349976,22272800,-5.33,-1
2022-03-14,780.609985,766.369995,23717400,-1.82,-1
2022-03-15,775.27002,801.890015,22280400,3.43,1
2022-03-16,809.0,840.22998,28009600,3.86,1
2022-03-17,830.98999,871.599976,22194300,4.88,1
2022-03-18,874.48999,905.390015,33408500,3.53,1
2022-03-21,914.97998,921.159973,27327200,0.67,0
2022-03-22,930.0,993.97998,35289500,6.87,1
2022-03-23,979.940002,999.109985,40225400,1.95,1
2022-03-24,1009.72998,1013.919983,22901900,0.41,0
